query_id,query_term,uid,pmcid,pmid,doi,year,pubdate,title,journal_abbrev,journal_full,first_author,pmclivedate,pmc_url,ncbi_pmc_url,pdf_url,ncbi_total_count
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",7730926,PMC7730926,33297460,10.3390/ijms21239318,2020,2020 Dec 7,Modulation of Brain Hyperexcitability: Potential New Therapeutic Approaches in Alzheimer’s Disease,Int J Mol Sci,International Journal of Molecular Sciences,Toniolo S,2020/12/12,https://pmc.ncbi.nlm.nih.gov/articles/PMC7730926/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7730926/,https://pmc.ncbi.nlm.nih.gov/articles/PMC7730926/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",7720517,PMC7720517,33287883,10.1186/s40478-020-01093-3,2020,2020 Dec 7,Microglial replacement therapy: a potential therapeutic strategy for incurable CSF1R-related leukoencephalopathy,Acta Neuropathol Commun,Acta Neuropathologica Communications,Han J,2020/12/07,https://pmc.ncbi.nlm.nih.gov/articles/PMC7720517/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7720517/,https://pmc.ncbi.nlm.nih.gov/articles/PMC7720517/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",7723690,PMC7723690,33344613,10.12998/wjcc.v8.i23.6122,2020,2020 Dec 6,Neuronal intranuclear inclusion disease mimicking acute cerebellitis: A case report,World J Clin Cases,World Journal of Clinical Cases,Guo JJ,2020/12/18,https://pmc.ncbi.nlm.nih.gov/articles/PMC7723690/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7723690/,https://pmc.ncbi.nlm.nih.gov/articles/PMC7723690/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",7724775,PMC7724775,33277460,10.12659/MSM.928702,2020,2020 Dec 5,Correlation Between Speech Repetition Function and the Arcuate Fasciculus in the Dominant Hemisphere Detected by Diffusion Tensor Imaging Tractography in Stroke Patients with Aphasia,Med Sci Monit,Medical Science Monitor : International Medical Journal of Experimental and Clinical Research,Wang H,2020/12/10,https://pmc.ncbi.nlm.nih.gov/articles/PMC7724775/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7724775/,https://pmc.ncbi.nlm.nih.gov/articles/PMC7724775/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",7971441,PMC7971441,33767954,10.4103/tjo.tjo_68_20,2020,2020 Dec 4,Neuro-ophthalmic manifestations of mitochondrial disorders and their management,Taiwan J Ophthalmol,Taiwan Journal of Ophthalmology,Lock JH,2021/03/24,https://pmc.ncbi.nlm.nih.gov/articles/PMC7971441/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7971441/,https://pmc.ncbi.nlm.nih.gov/articles/PMC7971441/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",7816200,PMC7816200,33274849,10.1111/cns.13527,2020,2020 Dec 4,"Asymmetric, multifocal musculoskeletal pain preceding the onset of progressive supranuclear palsy: A case report",CNS Neurosci Ther,CNS Neuroscience & Therapeutics,Fang Y,2021/01/27,https://pmc.ncbi.nlm.nih.gov/articles/PMC7816200/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7816200/,https://pmc.ncbi.nlm.nih.gov/articles/PMC7816200/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",7784042,PMC7784042,33426528,10.1093/braincomms/fcaa210,2020,2020 Dec 3,Astroglial tau pathology alone preferentially concentrates at sulcal depths in chronic traumatic encephalopathy neuropathologic change,Brain Commun,Brain Communications,Arena JD,2021/01/08,https://pmc.ncbi.nlm.nih.gov/articles/PMC7784042/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7784042/,https://pmc.ncbi.nlm.nih.gov/articles/PMC7784042/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",7732378,PMC7732378,33343949,10.1155/2020/8813344,2020,2020 Dec 3,A Specific Diplotype H1j/H2 of the MAPT Gene Could Be Responsible for Parkinson's Disease with Dementia,Case Rep Genet,Case Reports in Genetics,Smaili I,2020/12/18,https://pmc.ncbi.nlm.nih.gov/articles/PMC7732378/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7732378/,https://pmc.ncbi.nlm.nih.gov/articles/PMC7732378/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",8004494,PMC8004494,33263776,10.1007/s00018-020-03714-5,2020,2020 Dec 2,The emerging role of chromatin remodelers in neurodevelopmental disorders: a developmental perspective,Cell Mol Life Sci,Cellular and Molecular Life Sciences: CMLS,Mossink B,2021/04/16,https://pmc.ncbi.nlm.nih.gov/articles/PMC8004494/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8004494/,https://pmc.ncbi.nlm.nih.gov/articles/PMC8004494/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",7745667,PMC7745667,33343334,10.3389/fnagi.2020.594002,2020,2020 Dec 2,Fornix Integrity Is Differently Associated With Cognition in Healthy Aging and Non-amnestic Mild Cognitive Impairment: A Pilot Diffusion Tensor Imaging Study in Thai Older Adults,Front Aging Neurosci,Frontiers in Aging Neuroscience,Srisaikaew P,2020/12/18,https://pmc.ncbi.nlm.nih.gov/articles/PMC7745667/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7745667/,https://pmc.ncbi.nlm.nih.gov/articles/PMC7745667/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",8253061,PMC8253061,34285451,10.20471/acc.2020.59.04.27,2020,2020 Dec,THE ENIGMA OF LEWY BODY DEMENTIA: A CASE REPORT,Acta Clin Croat,Acta Clinica Croatica,Orlović I,2021/07/19,https://pmc.ncbi.nlm.nih.gov/articles/PMC8253061/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8253061/,https://pmc.ncbi.nlm.nih.gov/articles/PMC8253061/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",8057712,PMC8057712,33884373,10.1162/nol_a_00025,2020,2020 Dec 1,Neuroplasticity in Post-Stroke Aphasia: A Systematic Review and Meta-Analysis of Functional Imaging Studies of Reorganization of Language Processing,Neurobiol Lang (Camb),Neurobiology of Language,Wilson SM,2021/04/20,https://pmc.ncbi.nlm.nih.gov/articles/PMC8057712/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8057712/,https://pmc.ncbi.nlm.nih.gov/articles/PMC8057712/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",7984345,PMC7984345,33263220,10.1111/neup.12708,2020,2020 Dec 1,Multiple system aging‐related tau astrogliopathy with complex proteinopathy in an oligosymptomatic octogenarian,Neuropathology,Neuropathology,Klotz S,2021/03/24,https://pmc.ncbi.nlm.nih.gov/articles/PMC7984345/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7984345/,https://pmc.ncbi.nlm.nih.gov/articles/PMC7984345/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",7898301,PMC7898301,33131137,10.1111/ene.14621,2020,2020 Dec 1,Co‐incidental C9orf72 expansion mutation‐related frontotemporal lobar degeneration pathology and sporadic Creutzfeldt−Jakob disease,Eur J Neurol,European Journal of Neurology,Klotz S,2021/03/03,https://pmc.ncbi.nlm.nih.gov/articles/PMC7898301/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7898301/,https://pmc.ncbi.nlm.nih.gov/articles/PMC7898301/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",7783427,PMC7783427,33458580,10.36185/2532-1900-028,2020,2020 Dec 1,Panorama of the distal myopathies,Acta Myol,Acta Myologica,Savarese M,2021/01/14,https://pmc.ncbi.nlm.nih.gov/articles/PMC7783427/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7783427/,https://pmc.ncbi.nlm.nih.gov/articles/PMC7783427/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",7736614,PMC7736614,33335894,10.3389/fbioe.2020.591024,2020,2020 Dec 1,Improving the Predictive Value of Prion Inactivation Validation Methods to Minimize the Risks of Iatrogenic Transmission With Medical Instruments,Front Bioeng Biotechnol,Frontiers in Bioengineering and Biotechnology,Moudjou M,2020/12/16,https://pmc.ncbi.nlm.nih.gov/articles/PMC7736614/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7736614/,https://pmc.ncbi.nlm.nih.gov/articles/PMC7736614/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",7735060,PMC7735060,33354297,10.1590/1980-57642020dn14-040014,2020,2020 Dec,Cerebral toxoplasmosis and alcohol abuse in AIDS: dementia with multiple etiologies,Dement Neuropsychol,Dementia & Neuropsychologia,de Almondes KM,2020/12/21,https://pmc.ncbi.nlm.nih.gov/articles/PMC7735060/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7735060/,https://pmc.ncbi.nlm.nih.gov/articles/PMC7735060/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",7735055,PMC7735055,33354299,10.1590/1980-57642020dn14-040016,2020,2020 Dec,Rasmussen encephalitis: an older adult presentation?,Dement Neuropsychol,Dementia & Neuropsychologia,Alvim RP,2020/12/21,https://pmc.ncbi.nlm.nih.gov/articles/PMC7735055/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7735055/,https://pmc.ncbi.nlm.nih.gov/articles/PMC7735055/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",7705438,PMC7705438,33262485,10.1038/s41431-020-00739-z,2020,2020 Dec 1,Abstracts from the 53rd European Society of Human Genetics (ESHG) Conference: Interactive e-Posters,Eur J Hum Genet,European Journal of Human Genetics,,2020/12/01,https://pmc.ncbi.nlm.nih.gov/articles/PMC7705438/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7705438/,https://pmc.ncbi.nlm.nih.gov/articles/PMC7705438/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",7705408,PMC7705408,33262486,10.1038/s41431-020-00741-5,2020,2020 Dec 1,Abstracts from the 53rd European Society of Human Genetics (ESHG) Conference: e-Posters,Eur J Hum Genet,European Journal of Human Genetics,,2020/12/01,https://pmc.ncbi.nlm.nih.gov/articles/PMC7705408/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7705408/,https://pmc.ncbi.nlm.nih.gov/articles/PMC7705408/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",8298831,PMC8298831,34316658,10.1016/j.prdoa.2020.100080,2020,2020 Nov 29,Gait improvement after levofloxacin administration in a progressive supranuclear palsy patient,Clin Park Relat Disord,Clinical Parkinsonism & Related Disorders,Kurihara M,2021/07/26,https://pmc.ncbi.nlm.nih.gov/articles/PMC8298831/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8298831/,https://pmc.ncbi.nlm.nih.gov/articles/PMC8298831/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",7691955,PMC7691955,33246479,10.1186/s13062-020-00282-3,2020,2020 Nov 27,Can COVID-19 pandemic boost the epidemic of neurodegenerative diseases?,Biol Direct,Biology Direct,Verkhratsky A,2020/11/27,https://pmc.ncbi.nlm.nih.gov/articles/PMC7691955/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7691955/,https://pmc.ncbi.nlm.nih.gov/articles/PMC7691955/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",7715650,PMC7715650,33236167,10.1007/s00428-020-02938-x,2020,2020 Nov 25,Abstracts: 32ndCongress of the ESP and XXXIII International Congress of the IAP,Virchows Arch,Virchows Archiv,,2020/12/04,https://pmc.ncbi.nlm.nih.gov/articles/PMC7715650/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7715650/,https://pmc.ncbi.nlm.nih.gov/articles/PMC7715650/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",7732499,PMC7732499,33329371,10.3389/fneur.2020.608444,2020,2020 Nov 24,The ADNP Syndrome and CP201 (NAP) Potential and Hope,Front Neurol,Frontiers in Neurology,Gozes I,2020/12/15,https://pmc.ncbi.nlm.nih.gov/articles/PMC7732499/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7732499/,https://pmc.ncbi.nlm.nih.gov/articles/PMC7732499/pdf/,5356
